COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Bennington,1999,384.0,3.76,45.71,384.0,9.0,154.0,42.0,132.0,7.0,-13.0,91.0,27.0,27.0,23.0,20.0,13.0,32.0,26.0,24.0,19.0,16.0,-9999999.0,47.1,58.5,36.1,52.4,-9999999.0
Bennington,1999,384.0,2.84,32.76,384.0,9.0,154.0,47.0,126.0,3.0,-13.0,90.0,27.0,27.0,23.0,20.0,13.0,32.0,26.0,24.0,19.0,16.0,-9999999.0,47.1,58.2,36.1,52.4,-9999999.0
Bennington,2000,-9999999.0,2.07,29.97,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,6793.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Bennington,2005,407.0,2.74,54.49,407.0,25.0,166.0,59.0,124.0,1.0,-24.0,90.0,28.0,28.0,19.0,19.0,12.0,32.0,26.0,24.0,18.0,15.0,7734.0,44.8,56.2,33.3,86.4,-9999999.0
Bennington,2005,563.0,3.51,40.7,563.0,16.0,155.0,52.0,137.0,5.0,-20.0,92.0,31.0,28.0,24.0,20.0,13.0,29.0,27.0,23.0,17.0,15.0,7247.0,47.1,57.8,36.4,86.4,-9999999.0
Bennington,2006,336.5,2.38,49.4,336.5,3.5,151.5,40.0,107.0,3.0,-5.5,91.0,32.0,27.5,22.0,17.0,14.0,31.0,25.0,23.5,16.5,11.0,6676.5,47.5,56.6,37.45,51.05,-9999999.0
Bennington,2006,336.5,3.12,60.31,336.5,3.5,151.5,38.0,107.0,3.0,-5.5,91.0,32.0,27.5,22.0,17.0,14.0,31.0,25.0,23.5,16.5,11.0,6676.5,47.5,56.6,37.45,64.0,-9999999.0
Bennington,2006,301.0,2.38,49.4,301.0,5.0,159.0,38.0,106.0,2.0,-5.0,91.0,32.0,28.0,24.0,20.0,14.0,31.0,25.0,24.0,20.0,9.0,7161.0,46.4,56.5,36.4,38.1,-9999999.0
Bennington,2006,372.0,1.49,43.71,372.0,2.0,144.0,27.0,118.0,3.0,-6.0,92.0,32.0,27.0,20.0,14.0,14.0,31.0,25.0,23.0,13.0,13.0,6192.0,48.6,58.7,38.5,51.05,-9999999.0
Bennington,2007,160.0,2.32,54.43,160.0,22.0,174.0,66.0,117.0,0.0,-11.0,89.0,32.0,25.0,24.0,20.0,12.0,31.0,27.0,22.0,18.0,3.0,7515.0,43.4,54.5,32.4,111.3,-9999999.0
Bennington,2007,341.0,1.24,41.0,341.0,14.0,161.0,58.0,130.0,3.0,-10.0,93.0,29.0,25.0,23.0,17.0,12.0,32.0,20.0,20.0,2.0,2.0,6905.0,45.8,56.4,35.2,111.3,-9999999.0
Bennington,2008,213.0,2.62,59.1,213.0,9.0,165.0,52.0,113.0,1.0,-11.0,91.0,31.0,22.0,22.0,20.0,14.0,32.0,25.0,24.0,11.0,11.0,7511.0,44.6,55.5,33.6,76.5,-9999999.0
Bennington,2008,292.0,2.48,47.57,292.0,5.0,155.0,44.0,116.0,2.0,-10.0,92.0,30.0,27.0,21.0,18.0,15.0,32.0,23.0,23.0,18.0,11.0,7011.0,46.1,56.7,35.6,76.5,-9999999.0
Bennington,2009,158.0,2.73,48.57,158.0,22.0,171.0,56.0,121.0,0.0,-10.0,88.0,32.0,28.0,24.0,20.0,16.0,31.0,27.0,23.0,16.0,16.0,7690.0,44.0,55.4,32.7,78.4,-9999999.0
Bennington,2009,234.0,1.74,38.67,234.0,14.0,158.0,57.0,120.0,0.0,-14.0,89.0,32.0,25.0,22.0,19.0,12.0,30.0,27.0,17.0,17.0,13.0,7293.0,45.6,55.9,35.2,78.4,-9999999.0
Bennington,2010,448.0,2.99,46.07,448.0,9.0,162.0,49.0,143.0,7.0,-12.0,93.0,32.0,28.0,24.0,17.0,12.0,31.0,27.0,24.0,12.0,12.0,6876.0,47.2,59.5,35.0,114.1,114.1
Bennington,2010,472.0,2.35,39.12,472.0,6.0,154.0,54.0,128.0,9.0,-11.0,92.0,32.0,23.0,23.0,14.0,14.0,32.0,26.0,14.0,14.0,14.0,6824.0,47.3,57.5,37.2,47.3,114.1
Bennington,2010,448.0,2.99,46.07,448.0,9.0,162.0,49.0,143.0,7.0,-12.0,93.0,32.0,28.0,24.0,17.0,12.0,31.0,27.0,24.0,12.0,12.0,6876.0,59.5,35.0,37.2,47.2,114.1
Bennington,2010,472.0,2.35,39.12,472.0,6.0,154.0,54.0,128.0,9.0,-11.0,92.0,32.0,23.0,23.0,14.0,14.0,32.0,26.0,14.0,14.0,14.0,6824.0,57.5,37.2,150.0,47.3,114.1
Bennington,2011,523.0,3.49,60.85,523.0,10.0,147.0,58.0,128.0,7.0,-18.0,96.0,23.0,23.0,23.0,14.0,14.0,28.0,28.0,20.0,20.0,13.0,7192.5,56.9,36.9,200.0,46.9,-9999999.0
Bennington,2011,316.0,3.2750000000000004,54.2,316.0,16.0,149.0,43.0,127.0,5.0,-20.0,94.0,29.0,27.0,23.0,20.0,14.0,31.0,23.0,23.0,20.0,15.0,7194.0,58.6,35.0,200.0,46.8,-9999999.0
Bennington,2011,419.5,3.06,47.55,419.5,13.0,148.0,50.5,127.5,6.0,-19.0,95.0,26.0,25.0,23.0,17.0,14.0,29.5,25.5,21.5,20.0,14.0,7191.0,57.75,35.95,200.0,46.849999999999994,-9999999.0
Bennington,2012,619.0,2.79,38.5,619.0,6.0,147.0,35.0,135.0,12.0,-6.0,97.0,22.0,22.0,22.0,18.0,7.0,29.0,27.0,24.0,20.0,12.0,6268.0,59.3,38.3,110.0,48.8,-9999999.0
Bennington,2012,452.0,2.0,32.55,452.0,2.0,136.0,19.0,138.0,7.0,-4.0,94.0,28.0,22.0,22.0,17.0,11.0,25.0,25.0,22.0,8.0,8.0,6268.0,60.3,38.6,110.0,49.4,-9999999.0
Bennington,2013,487.0,2.58,44.82,487.0,8.0,154.0,47.0,127.0,4.0,-14.0,92.0,32.0,25.0,19.0,19.0,14.0,28.0,27.0,23.0,13.0,13.0,7170.0,57.2,36.1,110.0,46.7,-9999999.0
Bennington,2013,487.0,2.58,44.82,487.0,8.0,154.0,47.0,127.0,4.0,-14.0,92.0,32.0,25.0,19.0,19.0,14.0,28.0,27.0,23.0,13.0,13.0,6805.0,57.2,36.1,110.0,46.7,-9999999.0
Bennington,2014,290.0,1.69,36.99,290.0,18.0,151.0,59.0,128.0,0.0,-17.0,89.0,30.0,25.0,20.0,19.0,15.0,32.0,26.0,22.0,14.0,14.0,7344.0,55.9,35.0,140.0,45.5,-9999999.0
Bennington,2015,423.0,1.91,49.97,423.0,30.0,146.0,60.0,142.0,3.0,-19.0,91.0,32.0,22.0,22.0,17.0,-9999999.0,31.0,25.0,21.0,7.0,7.0,7590.0,57.9,34.8,130.0,46.3,-9999999.0
Bennington,2015,423.0,3.31,29.02,423.0,30.0,146.0,60.0,142.0,3.0,-19.0,91.0,32.0,22.0,22.0,17.0,-9999999.0,31.0,25.0,21.0,7.0,7.0,7590.0,57.9,34.8,130.0,46.3,-9999999.0
Bennington,2016,456.0,1.15,32.66,456.0,5.0,154.0,33.0,136.0,4.0,-17.0,92.0,32.0,27.0,23.0,19.0,14.0,28.0,27.0,23.0,12.0,12.0,6166.0,59.5,36.9,150.0,48.3,-9999999.0
Bennington,2017,377.0,3.47,41.93,377.0,7.0,137.0,45.0,137.0,3.0,-11.0,90.0,27.0,27.0,23.0,19.0,14.0,29.0,24.0,20.0,7.0,7.0,6547.0,58.2,37.5,190.0,47.8,-9999999.0
Bennington,2018,615.0,2.08,65.31,615.0,17.0,171.0,40.0,136.0,12.0,-18.0,94.0,31.0,27.0,24.0,20.0,8.0,32.0,27.0,23.0,16.0,16.0,6853.0,57.6,33.5,190.0,47.6,-9999999.0
Bennington,2018,615.0,2.34,44.56,615.0,8.0,158.0,40.0,136.0,12.0,-23.0,94.0,32.0,25.0,17.0,17.0,14.0,26.0,26.0,20.0,17.0,5.0,6853.0,57.6,37.7,190.0,47.6,-9999999.0
Bennington,2019,-9999999.0,2.61,66.18,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,130.0,-9999999.0,120.2
Bennington,2019,-9999999.0,2.68,40.5,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,130.0,-9999999.0,120.2
Caledonia,1990,484.0,1.88,48.07,484.0,12.0,153.0,40.0,136.0,7.0,-14.0,92.0,30.0,27.0,24.0,19.0,14.0,31.0,28.0,19.0,19.0,15.0,7825.0,47.0,58.4,35.5,95.7,-9999999.0
Caledonia,1990,326.5,2.6,55.81,326.5,21.0,171.0,46.5,119.5,4.0,-16.0,91.0,30.5,26.5,23.0,19.0,14.0,31.5,28.0,21.0,18.5,14.0,8608.0,44.05,55.75,32.35,119.3,-9999999.0
Caledonia,1990,169.0,2.68,51.15,169.0,30.0,189.0,53.0,103.0,1.0,-18.0,90.0,31.0,26.0,22.0,19.0,14.0,32.0,28.0,23.0,18.0,13.0,9391.0,41.1,53.1,29.2,85.4,-9999999.0
Caledonia,1991,445.0,2.22,35.84,445.0,27.0,161.0,49.0,146.0,12.0,-18.0,95.0,32.0,26.0,23.0,19.0,13.0,32.0,28.0,21.0,15.0,15.0,6921.0,46.2,58.1,34.3,76.4,-9999999.0
Caledonia,1991,307.0,1.75,40.38,307.0,37.5,182.0,76.0,116.0,3.0,-21.0,92.0,31.0,25.0,23.5,18.0,13.0,32.0,27.5,22.5,16.5,12.5,7856.0,43.25,52.8,30.849999999999998,89.6,-9999999.0
Caledonia,1991,169.0,1.46,40.15,169.0,48.0,203.0,74.0,115.0,3.0,-24.0,94.0,30.0,24.0,24.0,17.0,13.0,32.0,27.0,24.0,18.0,10.0,8791.0,40.3,53.3,27.4,73.7,-9999999.0
Caledonia,1992,274.0,1.3,32.43,274.0,33.0,175.0,52.0,125.0,2.0,-20.0,91.0,29.0,27.0,24.0,16.0,16.0,30.0,26.0,17.0,17.0,16.0,7920.0,43.6,55.0,32.1,68.5,-9999999.0
Caledonia,1992,274.0,2.59,39.37,274.0,33.0,175.0,82.0,94.0,2.0,-20.0,90.0,29.0,27.0,24.0,16.0,16.0,30.0,26.0,17.0,17.0,16.0,7920.0,43.6,50.1,32.1,99.7,-9999999.0
Caledonia,1992,274.0,1.64,33.61,274.0,33.0,175.0,67.0,109.5,2.0,-20.0,90.5,29.0,27.0,24.0,16.0,16.0,30.0,26.0,17.0,17.0,16.0,7920.0,43.6,52.55,32.1,79.4,-9999999.0
Caledonia,1993,452.0,1.64,31.63,452.0,35.0,170.0,62.0,122.0,8.0,-31.0,93.0,29.0,27.0,22.0,19.0,6.0,28.0,28.0,23.0,20.0,8.0,7845.0,44.6,56.2,33.0,107.4,-9999999.0
Caledonia,1993,176.0,1.1,34.82,176.0,57.0,220.0,78.0,105.0,2.0,-37.0,93.0,30.0,23.0,23.0,19.0,16.0,32.0,28.0,22.0,19.0,14.0,9778.0,38.6,52.2,25.0,97.0,-9999999.0
Caledonia,1994,497.0,1.14,37.62,497.0,44.0,167.0,64.0,134.0,9.0,-32.0,97.0,32.0,24.0,24.0,18.0,16.0,30.0,27.0,21.0,17.0,14.0,8181.0,44.5,56.2,32.7,96.2,-9999999.0
Caledonia,1994,238.0,2.18,42.08,238.0,60.0,212.0,82.0,103.0,5.0,-35.0,94.0,28.0,28.0,19.0,19.0,12.0,31.0,28.0,24.0,18.0,16.0,9701.0,38.3,51.8,24.9,98.5,-9999999.0
Caledonia,1995,479.0,2.67,34.39,479.0,24.0,160.0,64.0,126.0,17.0,-15.0,98.0,32.0,28.0,24.0,9.0,9.0,31.0,27.0,23.0,18.0,10.0,7270.0,45.2,56.4,34.0,91.3,-9999999.0
Caledonia,1995,218.0,3.92,42.33,218.0,41.0,203.0,78.0,100.0,9.0,-23.0,94.0,31.0,26.0,24.0,19.0,3.0,31.0,26.0,19.0,19.0,15.0,8731.0,39.7,52.9,26.5,95.4,-9999999.0
Caledonia,1996,345.0,2.55,46.36,345.0,23.0,171.0,55.0,118.0,0.0,-25.0,89.0,25.0,25.0,22.0,14.0,14.0,30.0,27.0,19.0,19.0,10.0,7946.0,44.9,55.6,34.2,95.1,-9999999.0
Caledonia,1996,233.5,2.67,54.02,233.5,32.0,190.0,79.0,90.0,0.0,-26.5,87.0,27.0,23.5,22.0,16.0,12.5,30.5,27.5,21.0,18.5,13.0,8673.5,42.349999999999994,50.7,30.950000000000003,154.7,-9999999.0
Caledonia,1996,122.0,2.06,48.68,122.0,41.0,209.0,74.0,98.0,2.0,-28.0,91.0,29.0,22.0,22.0,18.0,11.0,31.0,28.0,23.0,18.0,16.0,9401.0,39.8,51.9,27.7,100.2,-9999999.0
Caledonia,1997,270.0,3.06,38.96,270.0,23.0,178.0,59.0,118.0,0.0,-28.0,89.0,31.0,27.0,24.0,19.0,16.0,30.0,27.0,22.0,19.0,15.0,7737.0,43.7,54.9,32.5,113.0,-9999999.0
Caledonia,1997,96.0,2.35,45.57,96.0,50.0,216.0,84.0,104.0,1.0,-35.0,90.0,32.0,27.0,24.0,19.0,15.0,31.0,27.0,24.0,19.0,16.0,9371.0,38.3,51.4,25.2,137.6,-9999999.0
Caledonia,1998,255.5,3.405,46.67,255.5,21.5,165.0,39.0,125.0,0.5,-22.5,89.5,31.0,26.5,23.0,20.0,15.5,31.5,27.5,22.0,13.5,2.5,7883.5,45.0,56.099999999999994,33.95,62.8,-9999999.0
Caledonia,1998,367.0,3.05,43.58,367.0,10.0,144.0,27.0,139.0,1.0,-20.0,91.0,31.0,25.0,23.0,20.0,16.0,32.0,27.0,24.0,7.0,7.0,7117.0,47.7,58.3,37.1,62.4,-9999999.0
Caledonia,1998,144.0,3.76,49.76,144.0,33.0,186.0,51.0,111.0,0.0,-25.0,88.0,31.0,28.0,23.0,20.0,15.0,31.0,28.0,20.0,20.0,-2.0,7883.5,42.3,53.9,30.8,96.1,-9999999.0
Caledonia,1998,255.5,3.405,46.67,255.5,21.5,165.0,39.0,125.0,0.5,-22.5,89.5,31.0,26.5,23.0,20.0,15.5,31.5,27.5,22.0,13.5,2.5,8650.0,45.0,56.099999999999994,33.95,62.8,-9999999.0
Caledonia,1999,471.5,4.35,34.92,471.5,23.0,167.5,51.0,130.5,7.5,-23.0,92.0,32.0,26.0,23.0,18.0,13.0,30.0,27.0,23.5,19.5,12.5,7857.0,45.95,57.0,34.8,73.1,-9999999.0
Caledonia,1999,543.0,4.53,34.92,543.0,23.0,164.0,46.0,137.0,10.0,-23.0,93.0,32.0,25.0,24.0,17.0,11.0,30.0,28.0,23.0,19.0,12.0,7042.0,46.9,58.2,35.5,62.8,-9999999.0
Caledonia,1999,471.5,4.35,41.22,471.5,23.0,167.5,51.0,130.5,7.5,-23.0,92.0,32.0,26.0,23.0,18.0,13.0,30.0,27.0,23.5,19.5,12.5,8672.0,45.95,57.0,34.8,104.5,-9999999.0
Caledonia,1999,400.0,3.64,31.65,400.0,23.0,171.0,56.0,124.0,5.0,-23.0,91.0,32.0,27.0,22.0,19.0,15.0,30.0,26.0,24.0,20.0,13.0,7857.0,45.0,55.8,34.1,73.1,-9999999.0
Caledonia,2000,272.0,1.75,42.31,272.0,31.0,160.0,59.0,115.0,0.0,-25.0,88.0,26.0,26.0,23.0,19.0,0.0,30.0,28.0,19.0,19.0,8.0,7363.0,44.2,54.8,33.6,101.8,-9999999.0
Caledonia,2000,56.0,3.55,51.58,56.0,63.0,206.0,74.0,83.0,0.0,-34.0,87.0,29.0,22.0,22.0,20.0,15.0,21.0,21.0,21.0,20.0,15.0,7553.5,37.8,51.1,24.4,137.2,-9999999.0
Caledonia,2000,164.0,3.31,48.19,164.0,47.0,183.0,78.0,89.0,0.0,-29.5,85.0,27.5,24.0,22.5,19.5,7.5,25.5,24.5,20.0,19.5,11.5,7553.5,41.0,50.3,29.0,141.6,-9999999.0
Caledonia,2000,164.0,1.64,36.53,164.0,47.0,183.0,74.0,89.0,0.0,-29.5,87.0,27.5,24.0,22.5,19.5,7.5,25.5,24.5,20.0,19.5,11.5,7744.0,41.0,51.1,29.0,137.2,-9999999.0
Caledonia,2005,575.0,2.14,47.39,575.0,27.0,159.0,65.0,125.0,4.0,-21.0,93.0,29.0,27.0,24.0,15.0,15.0,26.0,26.0,22.0,20.0,15.0,7706.0,45.6,56.3,35.0,86.8,-9999999.0
Caledonia,2005,241.0,1.71,49.25,241.0,54.0,189.0,80.0,105.0,2.0,-30.0,91.0,31.0,23.0,23.0,19.0,16.0,32.0,28.0,24.0,18.0,7.0,9174.0,40.1,52.4,27.7,109.1,-9999999.0
Caledonia,2005,408.0,2.36,46.8,408.0,40.5,174.0,72.5,115.0,3.0,-25.5,92.0,30.0,25.0,23.5,17.0,15.5,29.0,27.0,23.0,19.0,11.0,8440.0,42.85,54.349999999999994,31.35,97.94999999999999,-9999999.0
Caledonia,2006,412.0,2.2,47.05,412.0,9.0,147.0,40.0,116.0,4.0,-6.0,92.0,32.0,26.0,22.0,19.0,12.0,29.0,24.0,24.0,20.0,7.0,7003.0,47.2,57.0,37.4,41.1,-9999999.0
Caledonia,2006,411.5,2.255,46.765,411.5,9.0,150.5,43.0,114.0,5.0,-5.5,92.5,32.0,26.5,22.5,19.0,12.5,30.0,25.5,22.5,14.5,8.0,7145.0,47.0,56.6,37.349999999999994,74.7,-9999999.0
Caledonia,2006,411.0,2.31,46.48,411.0,9.0,154.0,46.0,112.0,6.0,-5.0,93.0,32.0,27.0,23.0,19.0,13.0,31.0,27.0,21.0,9.0,9.0,7287.0,46.8,56.2,37.3,57.900000000000006,-9999999.0
Caledonia,2007,397.0,2.04,43.94,397.0,28.0,168.0,65.0,132.0,5.0,-24.0,91.0,30.0,25.0,24.0,19.0,16.0,32.0,28.0,18.0,18.0,-6.0,7551.0,44.4,55.3,33.5,140.9,-9999999.0
Caledonia,2007,315.0,2.12,43.5,315.0,24.0,173.0,74.0,116.0,5.0,-22.0,92.0,31.0,27.0,20.0,17.0,13.0,31.0,27.0,20.0,-4.0,-4.0,7764.0,43.5,53.9,33.1,140.9,-9999999.0
Caledonia,2008,317.0,2.1,50.64,317.0,20.0,164.0,62.0,126.0,4.0,-20.0,93.0,32.0,28.0,22.0,15.0,15.0,29.0,26.0,24.0,17.0,5.0,7366.0,45.1,55.6,34.7,135.5,-9999999.0
Caledonia,2008,245.0,1.89,49.15,245.0,18.0,172.0,68.0,109.0,2.0,-20.0,93.0,32.0,26.0,23.0,13.0,13.0,30.0,27.0,22.0,18.0,6.0,7750.0,43.8,53.9,33.6,156.25,-9999999.0
Caledonia,2008,281.0,2.1,57.49,281.0,35.0,179.0,65.0,117.5,3.0,-17.0,93.0,32.0,26.0,23.0,18.0,13.0,29.0,25.0,24.0,19.0,7.0,7558.0,44.45,54.75,30.3,177.0,-9999999.0
Caledonia,2009,283.0,1.39,40.29,283.0,26.0,160.0,61.0,112.0,1.0,-30.0,90.0,32.0,27.0,24.0,20.0,13.0,30.0,25.0,23.0,20.0,13.0,7725.0,44.4,54.9,33.8,83.5,-9999999.0
Caledonia,2009,106.0,1.76,49.2,106.0,50.0,212.0,83.0,82.0,0.0,-37.0,89.0,26.0,26.0,23.0,18.0,16.0,32.0,27.0,24.0,18.0,15.0,7999.0,38.0,50.4,25.6,114.8,-9999999.0
Caledonia,2009,220.0,2.07,39.22,220.0,31.0,172.0,71.0,100.0,1.0,-29.0,90.0,32.0,26.0,20.0,14.0,14.0,30.0,26.0,22.0,18.0,14.0,8273.0,42.8,53.1,32.6,114.8,-9999999.0
Caledonia,2009,115.0,1.68,49.51,115.0,35.0,188.0,77.0,68.0,0.0,-24.0,88.0,29.0,26.0,21.0,19.0,9.0,32.0,28.0,24.0,17.0,14.0,7999.0,40.1,50.1,30.1,140.2,-9999999.0
Caledonia,2010,502.0,3.2,41.62,502.0,8.0,154.0,57.0,127.0,5.0,-11.0,91.0,29.0,26.0,23.0,15.0,15.0,29.0,26.0,21.0,11.0,11.0,6963.0,47.1,56.9,37.3,54.5,107.85
Caledonia,2010,169.0,3.03,45.05,169.0,22.0,203.0,76.0,98.0,3.0,-20.0,91.0,31.0,28.0,24.0,17.0,16.0,28.0,28.0,24.0,20.0,6.0,8879.0,40.9,52.1,29.7,97.4,107.85
Caledonia,2010,168.0,3.75,53.37,168.0,16.0,191.0,107.0,79.0,0.0,-17.0,88.0,32.0,28.0,24.0,18.0,13.0,26.0,26.0,21.0,6.0,6.0,7813.5,40.2,48.6,31.7,131.9,107.85
Caledonia,2010,278.0,3.58,51.43,278.0,14.0,181.0,76.0,98.0,3.0,-17.0,91.0,29.0,28.0,24.0,17.0,15.0,29.0,27.0,21.0,11.0,11.0,7813.5,47.85,42.95,33.7,47.1,107.85
Caledonia,2010,278.0,4.01,42.23,278.0,14.0,181.0,76.0,98.0,3.0,-17.0,91.0,29.0,28.0,24.0,17.0,15.0,29.0,27.0,21.0,11.0,11.0,7813.5,47.85,42.95,33.7,47.1,107.85
Caledonia,2010,391.0,2.52,40.48,391.0,9.0,162.0,63.0,111.0,5.0,-11.0,93.0,29.0,27.0,22.0,16.0,15.0,30.0,27.0,21.0,11.0,11.0,7309.0,45.8,55.1,36.4,47.1,107.85
Caledonia,2010,278.0,3.52,47.43,278.0,14.0,181.0,76.0,97.0,1.0,-17.0,90.0,28.0,28.0,24.0,20.0,10.0,31.0,27.0,24.0,11.0,11.0,8318.0,42.9,52.1,33.7,118.3,107.85
Caledonia,2010,502.0,3.2,41.62,502.0,8.0,154.0,57.0,127.0,5.0,-11.0,91.0,29.0,26.0,23.0,15.0,15.0,29.0,26.0,21.0,11.0,11.0,6963.0,56.9,37.3,33.7,47.1,54.5
Caledonia,2010,169.0,3.03,45.05,169.0,22.0,203.0,76.0,98.0,3.0,-20.0,91.0,31.0,28.0,24.0,17.0,16.0,28.0,28.0,24.0,20.0,6.0,8879.0,52.1,29.7,33.7,40.9,97.4
Caledonia,2010,168.0,3.75,53.37,168.0,16.0,191.0,107.0,79.0,0.0,-17.0,88.0,32.0,28.0,24.0,18.0,13.0,26.0,26.0,21.0,6.0,6.0,7813.5,48.6,31.7,33.7,40.2,131.9
Caledonia,2010,391.0,2.52,40.48,391.0,9.0,162.0,63.0,111.0,5.0,-11.0,93.0,29.0,27.0,22.0,16.0,15.0,30.0,27.0,21.0,11.0,11.0,7309.0,55.1,36.4,33.7,45.8,107.85
Caledonia,2010,278.0,3.52,47.43,278.0,14.0,181.0,76.0,97.0,1.0,-17.0,90.0,28.0,28.0,24.0,20.0,10.0,31.0,27.0,24.0,11.0,11.0,8318.0,52.1,33.7,33.7,42.9,118.3
Caledonia,2011,462.0,4.74,51.27,462.0,20.0,151.0,61.0,129.0,4.0,-26.0,94.0,29.0,28.0,24.0,18.0,15.0,30.0,24.0,24.0,19.0,10.0,7678.0,56.6,36.2,-9999999.0,46.4,111.5
Caledonia,2011,118.0,3.76,56.78,118.0,44.0,196.0,80.0,107.0,1.0,-32.0,90.0,27.0,27.0,24.0,18.0,15.0,32.0,26.0,20.0,20.0,14.0,9688.0,52.0,28.0,-9999999.0,40.0,157.5
Caledonia,2011,77.0,5.03,61.81,77.0,37.0,183.0,102.0,86.0,0.0,-25.0,87.0,29.0,28.0,23.0,20.0,14.0,30.0,28.0,20.0,20.0,16.0,9906.0,49.0,30.1,-9999999.0,39.6,157.5
Caledonia,2011,196.0,4.74,60.43,196.0,29.0,169.0,80.0,107.0,1.0,-26.0,90.0,29.0,28.0,23.0,18.0,15.0,31.0,26.0,23.0,20.0,14.0,9020.0,52.0,32.6,-9999999.0,42.3,157.5
Caledonia,2011,353.0,4.83,51.38,353.0,22.0,157.0,69.0,116.0,3.0,-26.0,94.0,29.0,27.0,23.0,19.0,15.0,31.0,25.0,23.0,19.0,11.0,8111.0,54.7,35.0,-9999999.0,44.9,157.5
Caledonia,2011,196.0,4.3,59.15,196.0,29.0,169.0,80.0,97.0,0.0,-27.0,88.0,32.0,28.0,23.0,16.0,16.0,32.0,27.0,23.0,20.0,15.0,9020.0,51.9,32.6,-9999999.0,42.3,163.2
Caledonia,2012,462.0,1.77,34.11,462.0,8.0,149.0,45.0,140.0,2.0,-16.0,92.0,30.0,24.0,24.0,15.0,15.0,32.0,24.0,24.0,20.0,15.0,6503.0,58.3,37.2,-9999999.0,47.7,57.7
Caledonia,2012,304.5,2.0199999999999996,38.335,304.5,13.0,158.5,60.5,120.0,1.0,-15.5,89.5,30.0,24.0,22.5,15.5,14.5,32.0,26.0,23.0,19.0,14.0,8522.0,54.85,35.2,-9999999.0,45.0,112.0
Caledonia,2012,107.0,2.01,49.13,107.0,21.0,182.0,95.0,95.0,0.0,-15.0,86.0,31.0,28.0,22.0,14.0,14.0,32.0,26.0,20.0,20.0,16.0,8617.0,50.5,31.4,-9999999.0,40.9,126.0
Caledonia,2012,358.0,2.05,34.06,358.0,10.0,154.0,48.0,126.0,4.0,-16.0,92.0,30.0,24.0,20.0,16.0,14.0,32.0,26.0,22.0,18.0,-5.0,6928.0,56.5,36.1,-9999999.0,46.3,112.0
Caledonia,2012,251.0,2.03,42.56,251.0,16.0,163.0,73.0,114.0,0.0,-15.0,87.0,30.0,23.0,23.0,20.0,15.0,28.0,28.0,24.0,13.0,13.0,7745.0,53.2,34.3,-9999999.0,43.7,112.0
Caledonia,2013,487.0,2.13,38.26,487.0,19.0,167.0,58.0,137.0,5.0,-22.0,92.0,32.0,26.0,18.0,18.0,16.0,27.0,27.0,24.0,20.0,16.0,7275.0,55.8,35.3,-9999999.0,45.6,82.0
Caledonia,2013,196.0,2.41,51.26,196.0,47.0,220.0,90.0,102.0,0.0,-30.0,89.0,29.0,28.0,24.0,14.0,14.0,31.0,28.0,22.0,20.0,16.0,8090.5,50.8,27.0,-9999999.0,38.9,102.9
Caledonia,2013,169.0,2.29,54.09,169.0,43.0,196.0,110.0,82.0,0.0,-20.0,87.0,32.0,25.0,23.0,20.0,15.0,29.0,26.0,22.0,19.0,12.0,9388.0,48.0,29.2,-9999999.0,38.6,147.2
Caledonia,2013,394.0,1.64,37.27,394.0,21.0,174.0,68.0,121.0,4.0,-22.0,92.0,32.0,25.0,19.0,19.0,12.0,28.0,27.0,22.0,16.0,13.0,7659.0,53.9,34.2,-9999999.0,44.1,117.0
Caledonia,2013,252.0,1.68,50.61,252.0,37.0,184.0,87.0,99.0,0.0,-20.0,89.0,32.0,25.0,19.0,19.0,14.0,32.0,25.0,23.0,16.0,16.0,8522.0,50.7,31.7,-9999999.0,41.2,131.1
Caledonia,2014,355.0,1.76,41.27,355.0,34.0,153.0,66.0,126.0,1.0,-21.0,92.0,29.0,28.0,18.0,18.0,15.0,29.0,27.0,22.0,16.0,16.0,8038.0,55.2,33.8,-9999999.0,44.5,108.0
Caledonia,2014,66.0,1.2,44.4,66.0,51.0,196.0,114.0,78.0,0.0,-21.0,86.0,30.0,26.0,23.0,19.0,14.0,32.0,28.0,23.0,15.0,15.0,10365.0,46.6,27.6,-9999999.0,37.1,152.3
